card_txn_id,card_id,txn_date,merchant_category,amount,is_fraud,customer_id,name,city,state,occupation,annual_income_x,credit_score,txn_year,txn_month,txn_day,txn_day_of_week,txn_hour,amount_income_ratio,amount_log,avg_amount,std_amount,total_spent,txn_count,annual_income_y,total_fraud,fraud_rate,merchant_category_encoded,city_encoded,state_encoded,occupation_encoded,fraud_probability,predicted_fraud,risk_level,is_life_event
1588112,43835,2025-02-09,Salary Credit,754.33,0,39723,John Joshi,Kolkata,West Bengal,Salaried - Private,937957,451,2025,2,9,6,0,0.000804225775567776,6.627154739847439,1749.96125,1541.888423530783,195995.66,112,937957,0,0.0,10,10,11,4,9.496125e-05,0,Low,False
374168,42323,2021-03-07,ATM Withdrawal,1045.51,0,19459,Karen Johnson,Bengaluru,Karnataka,Student,1118454,859,2021,3,7,6,0,0.0009347805678368821,6.953216097502129,1614.9878733031674,1452.3302201667318,356912.32,221,1118454,1,0.0045045045045045045,0,1,2,6,0.0014414974,0,Low,False
2988433,41453,2019-02-19,Utilities,182.49,0,46082,Sarah Martinez,Jaipur,Rajasthan,Freelancer,2672960,365,2019,2,19,1,0,6.827260105927471e-05,5.212160170096862,1774.1665789473684,1738.1755462175631,202254.99,114,2672960,0,0.0,13,8,7,1,0.00016043456,0,Low,False
1564200,42902,2019-09-07,Fund Transfer,1302.33,0,53229,Meera Malhotra,Ahmedabad,Gujarat,Self Employed,3213549,627,2019,9,7,5,0,0.00040526209332358295,7.172677806763274,2194.0992592592593,2027.5977584703917,118481.36,54,3213549,0,0.0,5,0,1,5,0.00012982578,0,Low,False
293393,10069,2024-01-07,Healthcare,1606.22,0,33178,John Chatterjee,Chennai,Tamil Nadu,Salaried - Government,1648456,536,2024,1,7,6,0,0.0009743778575965282,7.38226125742529,1873.7146721311476,1747.8931979391525,228593.19,122,1648456,0,0.0,7,4,8,3,0.0001246549,0,Low,False
2102502,53071,2019-08-21,Education,869.59,0,12120,Elizabeth Patel,Kolkata,West Bengal,Salaried - Private,1608203,465,2019,8,21,2,0,0.0005407212020365576,6.769171142720963,2037.6628301886794,2970.768348987784,107996.13,53,1608203,1,0.018518518518518517,2,10,11,4,0.031035827,0,Low,False
679317,7797,2020-12-20,Entertainment,2367.04,0,16817,James Kapoor,Bengaluru,Karnataka,Business Owner,436039,849,2020,12,20,6,0,0.0054284927988257955,7.769817887753121,1752.3703409090908,1385.40679526587,154208.59,88,436039,0,0.0,3,1,2,0,0.00011420479,0,Low,False
1250740,8921,2023-10-26,Utilities,466.93,0,552,Vikram Rao,Bhopal,Madhya Pradesh,Salaried - Private,1347528,531,2023,10,26,3,0,0.0003465083126225855,6.14831871208097,2062.0383333333334,1938.6441586399658,86605.61,42,1347528,0,0.0,13,2,4,4,0.00018188384,0,Low,False
1652362,48594,2022-03-28,Entertainment,1242.62,0,1772,Patricia Patel,Hyderabad,Telangana,Retired,3318542,844,2022,3,28,0,0,0.00037444746082844184,7.125781760396868,2240.9295555555555,1908.6091862541514,201683.66,90,3318542,0,0.0,3,6,9,2,0.00015850074,0,Low,False
1485427,51674,2020-12-31,ATM Withdrawal,2895.13,0,22543,James Joshi,Hyderabad,Telangana,Salaried - Private,880443,359,2020,12,31,3,0,0.003288261377214224,7.971130642000865,1849.8348235294118,1669.2965750355047,157235.96,85,880443,0,0.0,0,6,9,4,0.000119606324,0,Low,False
537148,26604,2024-08-16,Utilities,1034.65,0,2003,Thomas Davis,Nagpur,Maharashtra,Salaried - Private,1459633,486,2024,8,16,4,0,0.000708842079589815,6.942784527901532,1681.6292567567568,1534.1199320832416,248881.13,148,1459633,0,0.0,13,13,5,4,0.00022500171,0,Low,False
1143558,31817,2022-07-15,Salary Credit,646.45,0,37451,Charles Bose,Nagpur,Maharashtra,Student,3197065,833,2022,7,15,4,0,0.00020220101805843235,6.473041570514849,1804.9136633663366,1927.6271821224784,182296.28,101,3197065,2,0.0196078431372549,10,13,5,6,0.052602187,0,Low,False
1387307,24114,2021-10-14,Entertainment,708.75,0,18830,Susan Singh,Bengaluru,Karnataka,Retired,1646153,645,2021,10,14,3,0,0.0004305490251823341,6.564912795353081,1942.333717948718,1986.7710134985878,151502.03,78,1646153,0,0.0,3,1,2,2,0.00020235681,0,Low,False
55512,39248,2023-07-03,Utilities,227.71,0,5379,Anita Kapoor,Mumbai,Maharashtra,Student,281028,675,2023,7,3,0,0,0.0008102722494831494,5.432454825477268,1905.257123287671,2005.548788700114,278167.54,146,281028,1,0.006802721088435374,13,12,5,6,0.027476463,0,Low,False
1571495,10534,2020-07-13,Travel,4197.17,0,46917,Jessica Jones,Kochi,Kerala,Freelancer,2064412,814,2020,7,13,0,0,0.0020331057787371033,8.342403995034694,1669.2800729927008,1768.249497154599,228691.37,137,2064412,1,0.007246376811594203,12,9,3,1,0.058445826,0,Low,True
636551,13578,2025-03-10,Groceries,5502.51,0,16168,Sarah Mehta,Jaipur,Rajasthan,Salaried - Private,1151373,658,2025,3,10,0,0,0.004779081341075967,8.613141349487325,1787.1513483146068,1648.6588979815126,159056.47,89,1151373,1,0.011111111111111112,6,8,7,4,0.10387668,0,Medium,False
1154754,19022,2024-08-27,Healthcare,260.32,0,43696,Robert Malhotra,Ahmedabad,Gujarat,Salaried - Government,1919349,676,2024,8,27,1,0,0.0001356292494855029,5.56574570997255,1711.3602439024392,1601.9496182310347,140331.54,82,1919349,0,0.0,7,0,1,3,0.00013485613,0,Low,False
2782840,9318,2018-04-05,Dining,804.99,0,28333,Neha Verma,Bhopal,Madhya Pradesh,Freelancer,3286573,376,2018,4,5,3,0,0.000244932869304023,6.692071335481771,2348.4964285714286,2489.8253905276574,98636.85,42,3286573,0,0.0,1,2,4,1,0.0001451767,0,Low,False
1698908,58992,2023-02-02,ATM Withdrawal,1046.83,0,44379,Divya Kumar,Bengaluru,Karnataka,Salaried - Private,1349238,303,2023,2,2,3,0,0.0007758669887247551,6.954476637982458,1703.5840449438203,1628.568565269345,151618.98,89,1349238,2,0.022222222222222223,0,1,2,4,0.2016962,0,Medium,False
2072450,61249,2023-08-26,Rent,5707.29,0,38485,Ritu Iyer,Indore,Madhya Pradesh,Salaried - Government,1279409,464,2023,8,26,5,0,0.004460876497760687,8.649674783192626,1704.3698924731182,1559.150157071009,158506.4,93,1279409,0,0.0,9,7,4,3,0.00022253323,0,Low,False
251452,62083,2022-11-03,Fuel,1468.7,0,45850,Priya Desai,Chandigarh,Punjab,Student,1849300,772,2022,11,3,3,0,0.0007941919676677837,7.292813577312639,1699.7380952380952,2124.83615568475,214167.0,126,1849300,2,0.015748031496062992,4,3,6,6,0.051935785,0,Low,False
432747,12355,2025-11-20,Shopping,4555.03,0,26210,Vikram Chopra,Indore,Madhya Pradesh,Freelancer,1962443,319,2025,11,20,3,0,0.002321100627584787,8.424206909268834,1757.1351111111112,1456.148224108918,79071.08,45,1962443,0,0.0,11,7,4,1,0.00011987157,0,Low,True
1768023,38026,2025-01-17,Entertainment,1848.7,0,4540,John Williams,Delhi,Delhi,Student,903274,620,2025,1,17,4,0,0.0020466635299327446,7.5227787427605035,1838.0838356164384,1655.758623886336,134180.12,73,903274,1,0.013513513513513514,3,5,0,6,0.29690132,0,Medium,False
1869922,14868,2023-04-05,Insurance,966.78,0,22086,Meera Iyer,Chandigarh,Punjab,Salaried - Government,1395211,475,2023,4,5,2,0,0.0006929269530365278,6.875004788718944,1710.4683529411764,1411.292487159037,145389.81,85,1395211,0,0.0,8,3,6,3,0.00063791766,0,Low,False
838937,11421,2022-10-31,Fuel,908.8,0,36196,Sarah Iyer,Chandigarh,Punjab,Student,397836,652,2022,10,31,0,0,0.00228435263688395,6.813224795135904,1904.1092105263156,1756.164880180156,289424.6,152,397836,0,0.0,4,3,6,6,0.00018290924,0,Low,False
85254,14377,2021-06-20,Dining,1906.43,0,39749,Arjun Brown,Indore,Madhya Pradesh,Student,468363,673,2021,6,20,6,0,0.00407040250745147,7.553512065237546,2092.727619047619,1902.768284154858,219736.4,105,468363,0,0.0,1,7,4,6,8.182767e-05,0,Low,False
2052340,26895,2018-02-05,Travel,107.79,0,40346,Ajay Reddy,Ahmedabad,Gujarat,Self Employed,649602,362,2018,2,5,0,0,0.00016593211546128944,4.689419418432991,1882.893298969072,1870.0109144415894,182640.65,97,649602,0,0.0,12,0,1,5,0.00010087961,0,Low,False
1557694,10102,2019-08-30,Travel,522.6,0,29128,Michael Nair,Jaipur,Rajasthan,Freelancer,236262,326,2019,8,30,4,0,0.0022119417767487927,6.260728034035745,2183.5701123595504,2649.494993337709,194337.74,89,236262,0,0.0,12,8,7,1,0.00011683274,0,Low,False
853052,52631,2022-03-21,Salary Credit,1551.43,0,12973,Patricia Williams,Chandigarh,Punjab,Freelancer,152901,656,2022,3,21,0,0,0.010146564466128632,7.347576724224286,1952.887391304348,1990.5370140583193,269498.46,138,152901,0,0.0,10,3,6,1,0.00032391478,0,Low,False
1900016,2483,2022-09-28,Rent,1192.88,0,44776,Patricia Pillai,Jaipur,Rajasthan,Business Owner,2915817,584,2022,9,28,2,0,0.00040910646686453,7.0849637863892685,2158.1004444444447,2119.491278404681,194229.04,90,2915817,0,0.0,9,8,7,0,0.00024167342,0,Low,False
358018,3146,2019-09-24,Education,1395.88,0,11494,William Singh,Lucknow,Uttar Pradesh,Salaried - Private,3484610,535,2019,9,24,1,0,0.0004005841685054659,7.241996457213872,1661.2983870967741,1659.8184553197964,154500.75,93,3484610,0,0.0,2,11,10,4,0.0001287919,0,Low,False
881804,42248,2022-08-31,Dining,1717.4,0,31494,Sarah Mehta,Nagpur,Maharashtra,Student,2498835,309,2022,8,31,2,0,0.0006872799975668672,7.449148904314546,2045.150198019802,1719.3660116025212,206560.17,101,2498835,1,0.00980392156862745,1,13,5,6,0.009865969,0,Low,False
2523714,48719,2024-03-29,Entertainment,2660.49,0,54513,William Patel,Indore,Madhya Pradesh,Self Employed,325956,655,2024,3,29,4,0,0.008162088864482124,7.8866413953260235,1548.0542222222223,1719.1776422570522,208987.32,135,325956,0,0.0,3,7,4,5,0.00022572326,0,Low,False
302066,48350,2025-07-03,ATM Withdrawal,1756.08,0,43213,Kiran Singh,Ahmedabad,Gujarat,Salaried - Private,653902,421,2025,7,3,3,0,0.002685535928111662,7.471408619307626,1994.2171111111113,1541.6271296163316,179479.54,90,653902,0,0.0,0,0,1,4,0.00017022961,0,Low,False
703204,38938,2020-12-26,Salary Credit,1128.62,0,28364,Robert Rao,Delhi,Delhi,Salaried - Private,738343,741,2020,12,26,5,0,0.0015285828827755082,7.029636571964676,1736.5330952380953,1578.1968064843825,72934.39,42,738343,1,0.023255813953488372,10,5,0,4,0.28712377,0,Medium,False
2873435,53894,2020-10-04,Groceries,3403.83,0,38199,Rohan Chopra,Indore,Madhya Pradesh,Retired,3128193,586,2020,10,4,6,0,0.0010881134609937873,8.132950290758679,1689.1985271317828,1597.4641039878938,217906.61,129,3128193,1,0.007692307692307693,6,7,4,2,0.011134874,0,Low,False
2509777,42779,2026-04-21,ATM Withdrawal,228.62,0,43482,James Iyer,Jaipur,Rajasthan,Retired,1592814,648,2026,4,21,1,0,0.0001435320486057703,5.436425768665666,1914.6175274725276,1993.784764474531,348460.39,182,1592814,0,0.0,0,8,7,2,0.00011637033,0,Low,False
783444,27002,2023-08-13,Travel,725.09,0,30080,Meera Rao,Mumbai,Maharashtra,Self Employed,2387275,397,2023,8,13,6,0,0.0003037311144584874,6.587673974083678,1844.3948780487806,1705.7167855144094,75620.19,41,2387275,0,0.0,12,12,5,5,0.00017031614,0,Low,False
694675,10121,2022-11-10,Travel,559.38,0,17913,Robert Malhotra,Kolkata,West Bengal,Freelancer,3345086,734,2022,11,10,3,0,0.00016722435021869386,6.328615125032273,1801.4903314917126,1714.6648939541453,326069.75,181,3345086,1,0.005494505494505495,12,10,11,1,0.00682538,0,Low,False
615715,62668,2021-04-26,Shopping,1660.03,0,28623,Joseph Miller,Bhopal,Madhya Pradesh,Salaried - Government,2798267,570,2021,4,26,0,0,0.0005932348152500046,7.41519317085898,2125.7724806201554,2070.9391485096166,274224.65,129,2798267,0,0.0,11,2,4,3,0.00018422987,0,Low,False
928400,61297,2025-09-24,Travel,460.47,0,3434,John Singh,Lucknow,Uttar Pradesh,Salaried - Private,734182,430,2025,9,24,2,0,0.0006271869547510634,6.134417046412845,2120.342777777778,2322.5165251586914,228997.02,108,734182,1,0.009174311926605505,12,11,10,4,0.051755905,0,Low,False
1288033,26191,2024-07-18,Education,103.27,0,9548,Michael Bose,Pune,Maharashtra,Salaried - Government,304858,802,2024,7,18,3,0,0.0003387467648978708,4.646983688801502,1805.5888775510202,2068.636754919501,176947.71,98,304858,0,0.0,2,14,5,3,6.3981184e-05,0,Low,False
2814759,38904,2020-06-01,Healthcare,1392.79,0,16125,Barbara Sharma,Pune,Maharashtra,Student,1356355,361,2020,6,1,0,0,0.0010268616793821092,7.239781934348174,2196.904736842105,1999.1524410092322,83482.38,38,1356355,0,0.0,7,14,5,6,0.00010153733,0,Low,False
1463600,59581,2026-01-10,Utilities,1430.56,0,5328,Priya Martinez,Hyderabad,Telangana,Salaried - Private,1974972,400,2026,1,10,5,0,0.0007243440796405824,7.266520037735943,2134.387197452229,2004.7539666783573,335098.79,157,1974972,0,0.0,13,6,9,4,0.00020643625,0,Low,False
855100,42408,2020-09-22,Groceries,1214.11,0,37980,Richard Rodriguez,Kochi,Kerala,Business Owner,1957679,814,2020,9,22,1,0,0.0006201779657553838,7.102589886656029,1937.1270666666667,1907.743229394902,145284.53,75,1957679,0,0.0,6,9,3,0,0.00038642852,0,Low,False
2553943,63332,2018-02-04,Education,146.31,1,59800,Joseph Chatterjee,Ahmedabad,Gujarat,Freelancer,3064661,783,2018,2,4,6,0,4.774099068673805e-05,4.992539209826847,1527.0135294117647,1692.9926222786019,129796.15,85,3064661,2,0.023255813953488372,2,0,1,1,0.0051449216,0,Low,False
1722897,63411,2019-05-20,Utilities,1229.8,0,20282,Michael Gupta,Mumbai,Maharashtra,Self Employed,1088032,734,2019,5,20,0,0,0.001130296599459759,7.115419643447887,1528.5196226415094,1252.8184130851685,81011.54,53,1088032,0,0.0,13,12,5,5,0.00017341247,0,Low,False
106176,25457,2022-06-03,Shopping,1348.27,0,25919,Kiran Pillai,Bengaluru,Karnataka,Salaried - Private,786282,560,2022,6,3,4,0,0.001714738840849923,7.207318984438734,1735.4757943925233,1785.5444659099305,185695.91,107,786282,0,0.0,11,1,2,4,0.0003895777,0,Low,False
550693,48741,2022-04-07,Education,1027.86,0,14712,Jennifer Bose,Hyderabad,Telangana,Salaried - Private,1923413,667,2022,4,7,3,0,0.0005343935315017983,6.936206672156039,2105.645205479452,1879.6606282474904,307424.2,146,1923413,1,0.006802721088435374,2,6,9,4,0.3185233,0,High,False
1228226,14690,2021-12-10,Education,2794.53,0,42607,Robert Verma,Hyderabad,Telangana,Self Employed,3375231,834,2021,12,10,4,0,0.0008279519748568395,7.935776991941938,1619.397536231884,1298.2504610565509,111738.43,69,3375231,1,0.014285714285714285,2,6,9,5,0.009019346,0,Low,False
771907,19513,2018-11-14,Education,10397.59,0,33507,Amit Kumar,Kolkata,West Bengal,Self Employed,658099,512,2018,11,14,2,0,0.01579940738489591,9.249425499015006,1876.6841176470589,1798.479763324766,95710.89,51,658099,0,0.0,2,10,11,5,0.00018910103,0,Low,True
367552,28748,2022-08-15,Healthcare,4649.0,0,9853,Ritu Reddy,Chennai,Tamil Nadu,Student,2673993,838,2022,8,15,0,0,0.0017385977679830245,8.444622498581403,2254.883243243243,1900.5231195282556,83430.68,37,2673993,0,0.0,7,4,8,6,9.242316e-05,0,Low,False
97256,22471,2023-10-27,Shopping,155.29,0,56572,Sneha Joshi,Pune,Maharashtra,Retired,1291543,814,2023,10,27,4,0,0.00012023593466424681,5.051713255854102,2062.240208333333,2187.6748707289903,98987.53,48,1291543,1,0.02040816326530612,11,14,5,2,0.012847591,0,Low,False
2913612,17434,2021-05-02,Dining,3115.56,0,30656,Barbara Brown,Kolkata,West Bengal,Salaried - Government,1806907,839,2021,5,2,6,0,0.0017242493807100305,8.044485108430017,1900.9470833333335,1539.969601183749,91245.46,48,1806907,0,0.0,1,10,11,3,0.00011279308,0,Low,False
2267022,7749,2020-04-10,Dining,462.53,0,57003,Amit Sharma,Jaipur,Rajasthan,Salaried - Private,2297434,310,2020,4,10,4,0,0.00020132452060667657,6.138871107830436,1780.511886792453,1661.3957327431478,94367.13,53,2297434,1,0.018518518518518517,1,8,7,4,0.23591508,0,Medium,False
1523475,58118,2019-11-27,Dining,4106.68,0,12927,Rahul Patel,Delhi,Delhi,Student,2437369,319,2019,11,27,2,0,0.0016848816552267403,8.32061367122758,1808.705849056604,2027.8622984300432,95861.41,53,2437369,0,0.0,1,5,0,6,9.939924e-05,0,Low,False
872436,50734,2021-03-31,ATM Withdrawal,1131.69,0,28838,Thomas Williams,Ahmedabad,Gujarat,Retired,1700308,696,2021,3,31,2,0,0.0006655790212249656,7.0323506137047325,2132.978717948718,1808.80598304834,83186.17,39,1700308,0,0.0,0,0,1,2,0.000112994814,0,Low,False
1018106,5327,2020-02-23,Rent,548.94,0,29792,Rohan Davis,Bengaluru,Karnataka,Salaried - Government,970723,882,2020,2,23,6,0,0.0005654954446371986,6.30980918136658,2011.4944827586207,1899.156169898481,408333.38,203,970723,0,0.0,9,1,2,3,7.072103e-05,0,Low,False
1739635,34025,2020-07-14,Dining,1779.57,0,46188,Vikram Smith,Nagpur,Maharashtra,Retired,1057486,455,2020,7,14,1,0,0.0016828291979003051,7.48468881674424,1706.4174285714287,2293.713840907384,119449.22,70,1057486,2,0.028169014084507043,1,13,5,2,0.36093044,1,High,False
1288545,56114,2018-01-27,Healthcare,1112.18,0,6832,William Chatterjee,Bhopal,Madhya Pradesh,Freelancer,2840868,814,2018,1,27,5,0,0.0003914928847475896,7.014976063266841,1821.7763829787234,1557.0941675606177,171246.98,94,2840868,1,0.010526315789473684,7,2,4,1,0.25895014,0,Medium,False
40667,8558,2018-11-13,Groceries,5864.15,0,11294,Neha Williams,Nagpur,Maharashtra,Student,3073367,844,2018,11,13,1,0,0.0019080533147999197,8.6767833362081,1844.7099056603774,1737.0579669722867,195539.25,106,3073367,0,0.0,6,13,5,6,0.00012477276,0,Low,False
570787,58671,2021-05-29,Utilities,2024.98,0,50943,Joseph Joshi,Pune,Maharashtra,Salaried - Private,2716441,763,2021,5,29,5,0,0.0007454530595536367,7.613808813091591,2049.191267605634,1968.5142756594319,290985.16000000003,142,2716441,1,0.006993006993006993,13,14,5,4,0.002906377,0,Low,False
657563,17033,2019-08-22,ATM Withdrawal,10053.54,0,268,Mary Menon,Delhi,Delhi,Salaried - Private,2336731,846,2019,8,22,3,0,0.004302393256907511,9.215779552776375,1858.2371028037383,1832.1996856495632,198831.37,107,2336731,0,0.0,0,5,0,4,0.00012473065,0,Low,False
1088306,31806,2022-06-05,ATM Withdrawal,182.09,0,1889,Kavya Menon,Lucknow,Uttar Pradesh,Freelancer,1467535,625,2022,6,5,6,0,0.00012407872788129217,5.209977835224513,1773.8577064220183,1773.7417011084713,193350.49,109,1467535,1,0.00909090909090909,0,11,10,1,0.015008437,0,Low,False
433508,7084,2020-02-06,Dining,1805.25,0,27160,Sneha Rodriguez,Hyderabad,Telangana,Self Employed,1515642,312,2020,2,6,3,0,0.0011910786379114343,7.4990081518607425,2032.051860465116,1836.3700227470704,87378.23,43,1515642,0,0.0,1,6,9,5,0.00013856318,0,Low,False
1746271,28109,2026-04-24,Insurance,803.27,0,59230,Meera Rao,Chennai,Tamil Nadu,Business Owner,770593,789,2026,4,24,4,0,0.001042403652247487,6.689935033699273,1888.4146808510638,1765.9743173865575,88755.49,47,770593,0,0.0,8,4,8,0,0.00012169381,0,Low,False
1875563,27208,2021-07-22,Rent,961.34,0,2530,Deepak Bose,Pune,Maharashtra,Salaried - Private,2971669,669,2021,7,22,3,0,0.00032350160011037564,6.8693678185773415,1602.5925,1641.8383596698775,96155.55,60,2971669,0,0.0,9,14,5,4,0.00020216432,0,Low,False
755679,5768,2022-01-13,Travel,3496.43,0,3586,Jennifer Martinez,Lucknow,Uttar Pradesh,Student,211583,336,2022,1,13,3,0,0.01652502079552329,8.159783692043423,1940.9661904761904,1779.0070986007258,244561.74,126,211583,1,0.007874015748031496,12,11,10,6,0.005256335,0,Low,False
2274206,21450,2021-02-23,Rent,696.16,0,45549,Amit Brown,Ahmedabad,Gujarat,Self Employed,2671539,843,2021,2,23,1,0,0.0002605837831363184,6.547014939653481,1904.4282716049383,1739.7493132853872,154258.69,81,2671539,0,0.0,9,0,1,5,0.00018948439,0,Low,False
1499298,52868,2025-02-07,Groceries,2388.42,0,43361,Linda Desai,Delhi,Delhi,Salaried - Private,246699,612,2025,2,7,4,0,0.00968147547628699,7.778805937650261,2060.0106622516555,2223.213490268136,311061.61,151,246699,1,0.006578947368421052,6,5,0,4,0.07811333,0,Low,False
1503982,52712,2024-11-07,Travel,534.07,0,4167,William Chatterjee,Kolkata,West Bengal,Salaried - Private,712039,870,2024,11,7,3,0,0.0007500561766192912,6.282397579458549,2166.0110638297874,2590.7559713932365,101802.52,47,712039,0,0.0,12,10,11,4,8.890594e-05,0,Low,False
1775371,6392,2024-09-27,Insurance,2910.76,0,13649,David Verma,Mumbai,Maharashtra,Self Employed,2865926,592,2024,9,27,4,0,0.0010156434549798373,7.976512988337643,1631.033888888889,1737.998145906709,88075.83,54,2865926,0,0.0,8,12,5,5,0.00017051553,0,Low,False
569953,59877,2021-05-29,Dining,692.97,0,21564,Ajay Mehta,Chennai,Tamil Nadu,Retired,2808797,781,2021,5,29,5,0,0.000246714074846251,6.542428731906756,1811.462888888889,1897.6146383367986,81515.83,45,2808797,0,0.0,1,4,8,2,0.00010413445,0,Low,False
1172976,56720,2018-05-04,ATM Withdrawal,1972.54,0,59203,Deepak Kumar,Lucknow,Uttar Pradesh,Freelancer,1582140,589,2018,5,4,4,0,0.0012467536079274857,7.5875841634558965,2123.489387755102,2424.4662917042247,104050.98,49,1582140,0,0.0,0,11,10,1,0.00012537815,0,Low,False
839239,15154,2024-12-09,Travel,977.1,0,55193,Anjali Chatterjee,Jaipur,Rajasthan,Retired,654166,870,2024,12,9,0,0,0.001493655289857177,6.885611914296447,1953.55,1852.4043102175344,126980.75,65,654166,1,0.015151515151515152,12,8,7,2,0.11786851,0,Medium,False
1752209,48988,2019-06-15,ATM Withdrawal,663.33,0,4191,Anita Chopra,Delhi,Delhi,Freelancer,1644675,634,2019,6,15,5,0,0.00040331955959714864,6.498779013970632,1810.4136413043477,1824.561230387191,333116.11,184,1644675,3,0.016216216216216217,0,5,0,1,0.45724547,1,High,False
1434539,4193,2018-10-21,ATM Withdrawal,1745.1,0,12344,Deepak Sharma,Mumbai,Maharashtra,Business Owner,1019999,522,2018,10,21,6,0,0.0017108823529411764,7.465140008528082,1410.2789795918368,1476.4531041066018,69103.67,49,1019999,0,0.0,0,12,5,0,0.00015614799,0,Low,False
